order_id,order_date,warehouse_id,destination_city,distance_km,carrier,estimated_delivery_days,weight_kg,delivered,freight_cost,actual_delivery_days,delay_days
5901,2024-09-02 20:00:00,WH_SPb,SPb,65.3,Boxberry,1,0.25,True,803.19,1.0,0.0
5902,2024-09-02 21:00:00,WH_Moscow,SPb,49.6,Boxberry,5,2.24,True,728.52,5.0,0.0
5903,2024-09-02 22:00:00,WH_SPb,Kazan,87.2,PickPoint,1,1.69,True,1019.37,1.0,0.0
5904,2024-09-02 23:00:00,WH_SPb,SPb,149.0,Russian Post,4,2.78,False,1523.38,,
5905,2024-09-03 00:00:00,WH_SPb,Novosibirsk,52.0,CDEK,3,9.8,True,1544.4,3.0,0.0
5906,2024-09-03 01:00:00,WH_Kazan,Moscow,479.6,CDEK,5,1.9,True,8560.86,5.0,0.0
5907,2024-09-03 02:00:00,WH_Kazan,Novosibirsk,132.5,Boxberry,1,2.89,True,2049.51,1.0,0.0
5908,2024-09-03 03:00:00,WH_Moscow,Ekaterinburg,825.1,Russian Post,2,1.07,True,7307.09,2.0,0.0
5909,2024-09-03 04:00:00,WH_Moscow,Moscow,554.5,Russian Post,4,0.89,True,4830.8,6.0,2.0
5910,2024-09-03 05:00:00,WH_SPb,Ekaterinburg,718.5,PickPoint,3,1.02,True,7917.87,3.0,0.0
5911,2024-09-03 06:00:00,WH_Kazan,SPb,104.7,PickPoint,2,0.1,True,1057.47,2.0,0.0
5912,2024-09-03 07:00:00,WH_SPb,Kazan,255.8,CDEK,3,0.84,True,4159.31,3.0,0.0
5913,2024-09-03 08:00:00,WH_SPb,Novosibirsk,116.3,PickPoint,1,0.47,True,1217.66,1.0,0.0
5914,2024-09-03 09:00:00,WH_Kazan,Ekaterinburg,89.1,PickPoint,2,1.53,True,1027.32,2.0,0.0
5915,2024-09-03 10:00:00,WH_Kazan,SPb,280.2,Boxberry,3,1.54,True,3880.21,4.0,1.0
5916,2024-09-03 11:00:00,WH_Kazan,Novosibirsk,511.1,Russian Post,4,3.62,True,5568.95,4.0,0.0
5917,2024-09-03 12:00:00,WH_Moscow,Novosibirsk,29.5,Russian Post,5,1.74,True,277.06,5.0,0.0
5918,2024-09-03 13:00:00,WH_Moscow,Ekaterinburg,96.8,PickPoint,5,1.55,True,1118.04,5.0,0.0
5919,2024-09-03 14:00:00,WH_SPb,SPb,68.9,PickPoint,2,0.66,True,734.47,2.0,0.0
5920,2024-09-03 15:00:00,WH_Moscow,Kazan,480.4,PickPoint,4,4.78,True,7100.31,4.0,0.0
5921,2024-09-03 16:00:00,WH_Kazan,Ekaterinburg,812.6,CDEK,4,0.24,True,12481.54,6.0,2.0
5922,2024-09-03 17:00:00,WH_Kazan,Novosibirsk,25.0,CDEK,3,10.08,True,753.0,3.0,0.0
5923,2024-09-03 18:00:00,WH_Moscow,Novosibirsk,143.0,Boxberry,2,1.62,True,1993.99,3.0,1.0
5924,2024-09-03 19:00:00,WH_SPb,Moscow,737.8,CDEK,4,0.51,True,11631.42,4.0,0.0
5925,2024-09-03 20:00:00,WH_SPb,SPb,126.8,Russian Post,3,1.09,True,1124.97,3.0,0.0
5926,2024-09-03 21:00:00,WH_Moscow,Moscow,374.1,CDEK,4,0.04,True,5633.95,4.0,0.0
5927,2024-09-03 22:00:00,WH_SPb,Kazan,31.8,Russian Post,2,0.46,False,266.1,,
5928,2024-09-03 23:00:00,WH_SPb,Ekaterinburg,176.3,CDEK,4,1.02,True,2914.24,4.0,0.0
5929,2024-09-04 00:00:00,WH_SPb,Novosibirsk,209.9,CDEK,4,2.02,True,3784.5,4.0,0.0
5930,2024-09-04 01:00:00,WH_Kazan,SPb,425.2,Boxberry,4,0.35,True,5280.98,4.0,0.0
5931,2024-09-04 02:00:00,WH_Kazan,Novosibirsk,102.3,PickPoint,5,2.82,True,1311.49,5.0,0.0
5932,2024-09-04 03:00:00,WH_Moscow,Moscow,92.0,PickPoint,1,4.65,True,1347.8,1.0,0.0
5933,2024-09-04 04:00:00,WH_Kazan,Moscow,108.3,PickPoint,2,2.12,True,1312.6,2.0,0.0
5934,2024-09-04 05:00:00,WH_SPb,Ekaterinburg,243.4,Boxberry,5,0.88,True,3177.83,5.0,0.0
5935,2024-09-04 06:00:00,WH_Kazan,SPb,626.3,Russian Post,1,0.32,True,5170.73,1.0,0.0
5936,2024-09-04 07:00:00,WH_Moscow,SPb,533.3,CDEK,4,0.04,True,8031.5,5.0,1.0
5937,2024-09-04 08:00:00,WH_Kazan,Ekaterinburg,17.9,Boxberry,4,3.29,True,285.47,4.0,0.0
5938,2024-09-04 09:00:00,WH_SPb,Moscow,633.5,Russian Post,5,2.48,True,6324.86,5.0,0.0
5939,2024-09-04 10:00:00,WH_SPb,Moscow,30.0,Boxberry,3,1.62,True,418.32,4.0,1.0
5940,2024-09-04 11:00:00,WH_Moscow,Moscow,161.0,Boxberry,2,0.27,True,1984.16,2.0,0.0
5941,2024-09-04 12:00:00,WH_Kazan,Novosibirsk,435.0,Russian Post,1,0.58,True,3681.84,2.0,1.0
5942,2024-09-04 13:00:00,WH_Kazan,Kazan,25.5,PickPoint,4,4.22,True,362.61,4.0,0.0
5943,2024-09-04 14:00:00,WH_Kazan,Moscow,12.4,CDEK,2,1.63,True,216.32,2.0,0.0
5944,2024-09-04 15:00:00,WH_SPb,Kazan,120.1,PickPoint,4,8.23,True,2189.42,4.0,0.0
5945,2024-09-04 16:00:00,WH_Moscow,Kazan,392.7,Boxberry,4,26.22,True,17068.31,7.0,3.0
5946,2024-09-04 17:00:00,WH_Kazan,SPb,221.3,Russian Post,4,4.03,True,2483.87,4.0,0.0
5947,2024-09-04 18:00:00,WH_SPb,Ekaterinburg,161.9,Boxberry,2,0.75,True,2088.51,3.0,1.0
5948,2024-09-04 19:00:00,WH_SPb,Novosibirsk,503.1,PickPoint,5,0.66,True,5363.05,5.0,0.0
5949,2024-09-04 20:00:00,WH_SPb,Kazan,436.6,PickPoint,2,0.73,False,4684.72,,
5950,2024-09-04 21:00:00,WH_Kazan,Novosibirsk,462.6,PickPoint,2,10.82,True,9631.33,2.0,0.0
5951,2024-09-04 22:00:00,WH_Kazan,SPb,184.7,CDEK,3,1.02,True,3053.09,3.0,0.0
5952,2024-09-04 23:00:00,WH_Kazan,Moscow,5.9,PickPoint,3,3.06,True,77.05,3.0,0.0
5953,2024-09-05 00:00:00,WH_Kazan,Kazan,56.7,CDEK,5,7.99,True,1530.05,5.0,0.0
5954,2024-09-05 01:00:00,WH_Kazan,Ekaterinburg,405.6,CDEK,3,4.28,True,8687.95,5.0,2.0
5955,2024-09-05 02:00:00,WH_Kazan,SPb,419.7,PickPoint,5,2.28,True,5153.92,6.0,1.0
5956,2024-09-05 03:00:00,WH_Kazan,Novosibirsk,1075.9,Russian Post,4,0.46,True,9003.13,4.0,0.0
5957,2024-09-05 04:00:00,WH_Kazan,Moscow,63.3,Boxberry,4,0.48,True,796.06,4.0,0.0
5958,2024-09-05 05:00:00,WH_Kazan,Novosibirsk,39.3,Boxberry,2,1.7,True,551.77,2.0,0.0
5959,2024-09-05 06:00:00,WH_SPb,Ekaterinburg,44.8,CDEK,4,7.59,True,1182.05,7.0,3.0
5960,2024-09-05 07:00:00,WH_Kazan,Kazan,61.3,CDEK,3,5.87,False,1459.25,,
5961,2024-09-05 08:00:00,WH_Moscow,Ekaterinburg,225.5,CDEK,1,0.45,True,3534.71,1.0,0.0
5962,2024-09-05 09:00:00,WH_SPb,Novosibirsk,1109.2,Boxberry,2,0.85,True,14441.78,2.0,0.0
5963,2024-09-05 10:00:00,WH_Kazan,Novosibirsk,267.1,CDEK,5,2.22,True,4895.94,5.0,0.0
5964,2024-09-05 11:00:00,WH_Moscow,Ekaterinburg,221.9,Russian Post,4,1.62,True,2062.78,4.0,0.0
5965,2024-09-05 12:00:00,WH_Kazan,Ekaterinburg,335.7,Russian Post,2,0.32,True,2771.54,2.0,0.0
5966,2024-09-05 13:00:00,WH_Moscow,Ekaterinburg,23.0,CDEK,2,1.15,True,384.68,2.0,0.0
5967,2024-09-05 14:00:00,WH_Moscow,Moscow,506.8,Boxberry,2,7.74,True,10788.76,4.0,2.0
5968,2024-09-05 15:00:00,WH_Moscow,Novosibirsk,312.3,PickPoint,4,7.56,True,5483.99,4.0,0.0
5969,2024-09-05 16:00:00,WH_Moscow,SPb,56.3,Boxberry,5,2.05,True,814.1,5.0,0.0
5970,2024-09-05 17:00:00,WH_SPb,Moscow,298.9,PickPoint,2,2.52,True,3742.23,2.0,0.0
5971,2024-09-05 18:00:00,WH_SPb,Moscow,272.1,PickPoint,2,0.63,True,2892.42,2.0,0.0
5972,2024-09-05 19:00:00,WH_Moscow,Moscow,20.1,CDEK,2,3.39,False,403.71,,
5973,2024-09-05 20:00:00,WH_Kazan,SPb,93.2,Russian Post,4,0.13,True,755.29,4.0,0.0
5974,2024-09-05 21:00:00,WH_Moscow,Ekaterinburg,148.8,CDEK,3,0.62,True,2370.38,3.0,0.0
5975,2024-09-05 22:00:00,WH_SPb,Novosibirsk,84.3,PickPoint,5,0.01,True,843.84,8.0,3.0
5976,2024-09-05 23:00:00,WH_Kazan,Kazan,83.6,CDEK,2,1.22,True,1406.99,2.0,0.0
5977,2024-09-06 00:00:00,WH_SPb,Kazan,255.3,PickPoint,2,4.75,True,3765.68,2.0,0.0
5978,2024-09-06 01:00:00,WH_SPb,Novosibirsk,191.0,CDEK,2,10.11,True,5761.52,2.0,0.0
5979,2024-09-06 02:00:00,WH_Kazan,SPb,330.1,Russian Post,4,2.75,True,3367.02,4.0,0.0
5980,2024-09-06 03:00:00,WH_Moscow,Kazan,939.9,Russian Post,3,3.41,True,10083.25,3.0,0.0
5981,2024-09-06 04:00:00,WH_Moscow,Moscow,324.1,Boxberry,2,0.76,True,4184.78,4.0,2.0
5982,2024-09-06 05:00:00,WH_Moscow,Kazan,261.8,PickPoint,2,1.84,False,3099.71,,
5983,2024-09-06 06:00:00,WH_Moscow,Novosibirsk,564.3,PickPoint,4,3.33,True,7522.12,4.0,0.0
5984,2024-09-06 07:00:00,WH_Kazan,Moscow,300.0,CDEK,5,1.72,True,5274.0,6.0,1.0
5985,2024-09-06 08:00:00,WH_Kazan,Kazan,54.3,Boxberry,5,0.23,True,666.59,5.0,0.0
5986,2024-09-06 09:00:00,WH_Kazan,Novosibirsk,113.4,Russian Post,3,3.38,True,1213.83,3.0,0.0
5987,2024-09-06 10:00:00,WH_SPb,SPb,396.6,CDEK,5,0.62,True,6317.84,5.0,0.0
5988,2024-09-06 11:00:00,WH_Kazan,Novosibirsk,402.3,Boxberry,2,0.26,True,4953.12,2.0,0.0
5989,2024-09-06 12:00:00,WH_Moscow,SPb,1303.0,Russian Post,4,1.63,True,12123.11,4.0,0.0
5990,2024-09-06 13:00:00,WH_SPb,Moscow,295.8,CDEK,2,0.19,True,4521.3,2.0,0.0
5991,2024-09-06 14:00:00,WH_Moscow,Novosibirsk,689.4,Russian Post,2,2.48,True,6882.97,2.0,0.0
5992,2024-09-06 15:00:00,WH_Moscow,Ekaterinburg,16.8,PickPoint,3,2.56,True,211.01,3.0,0.0
5993,2024-09-06 16:00:00,WH_Kazan,Ekaterinburg,250.6,Boxberry,5,0.74,True,3229.73,6.0,1.0
5994,2024-09-06 17:00:00,WH_Kazan,Ekaterinburg,757.1,Russian Post,5,8.35,True,11114.23,5.0,0.0
5995,2024-09-06 18:00:00,WH_Moscow,Ekaterinburg,101.6,Boxberry,5,4.35,True,1749.55,5.0,0.0
5996,2024-09-06 19:00:00,WH_Moscow,Ekaterinburg,50.5,CDEK,2,0.29,True,779.47,2.0,0.0
5997,2024-09-06 20:00:00,WH_SPb,SPb,129.5,Boxberry,4,3.45,True,2090.13,4.0,0.0
5998,2024-09-06 21:00:00,WH_Kazan,Novosibirsk,471.4,CDEK,4,1.09,True,7841.74,4.0,0.0
5999,2024-09-06 22:00:00,WH_SPb,Moscow,26.6,Boxberry,2,3.47,True,429.96,2.0,0.0
6000,2024-09-06 23:00:00,WH_SPb,Ekaterinburg,275.1,CDEK,1,4.03,True,5789.48,1.0,0.0
6001,2024-09-07 00:00:00,WH_SPb,Ekaterinburg,43.7,CDEK,2,0.41,True,682.38,2.0,0.0
6002,2024-09-07 01:00:00,WH_Moscow,Moscow,171.6,CDEK,5,2.71,True,3271.55,5.0,0.0
6003,2024-09-07 02:00:00,WH_SPb,Moscow,1014.2,Russian Post,2,4.96,True,12137.95,2.0,0.0
6004,2024-09-07 03:00:00,WH_SPb,Ekaterinburg,65.1,PickPoint,1,0.98,True,714.8,1.0,0.0
6005,2024-09-07 04:00:00,WH_Moscow,SPb,10.4,Boxberry,2,0.21,True,127.42,4.0,2.0
6006,2024-09-07 05:00:00,WH_Kazan,Moscow,167.2,PickPoint,5,0.07,True,1683.7,5.0,0.0
6007,2024-09-07 06:00:00,WH_Kazan,Novosibirsk,258.6,PickPoint,3,0.29,False,2660.99,,
6008,2024-09-07 07:00:00,WH_SPb,Novosibirsk,105.9,PickPoint,4,0.01,True,1060.06,4.0,0.0
6009,2024-09-07 08:00:00,WH_Moscow,SPb,234.1,PickPoint,1,0.99,True,2572.76,1.0,0.0
6010,2024-09-07 09:00:00,WH_Kazan,Kazan,919.9,Boxberry,3,0.89,True,12021.25,3.0,0.0
6011,2024-09-07 10:00:00,WH_SPb,SPb,112.1,Boxberry,4,0.29,True,1384.21,4.0,0.0
6012,2024-09-07 11:00:00,WH_SPb,Ekaterinburg,111.1,PickPoint,3,2.63,True,1403.19,3.0,0.0
6013,2024-09-07 12:00:00,WH_Moscow,Kazan,197.8,Boxberry,2,12.04,True,5231.41,2.0,0.0
6014,2024-09-07 13:00:00,WH_SPb,Ekaterinburg,217.3,Boxberry,2,5.78,True,4114.79,2.0,0.0
6015,2024-09-07 14:00:00,WH_Kazan,Novosibirsk,0.4,CDEK,4,0.73,True,6.44,4.0,0.0
6016,2024-09-07 15:00:00,WH_Moscow,Moscow,287.0,Boxberry,4,3.67,True,4707.95,4.0,0.0
6017,2024-09-07 16:00:00,WH_Kazan,Ekaterinburg,1780.8,Russian Post,2,6.91,True,24090.66,4.0,2.0
6018,2024-09-07 17:00:00,WH_Kazan,Novosibirsk,103.6,PickPoint,2,5.92,True,1649.31,3.0,1.0
6019,2024-09-07 18:00:00,WH_Kazan,SPb,298.9,Boxberry,4,5.4,True,5523.67,6.0,2.0
6020,2024-09-07 19:00:00,WH_SPb,Ekaterinburg,1.4,PickPoint,4,3.86,True,19.4,4.0,0.0
6021,2024-09-07 20:00:00,WH_SPb,Novosibirsk,278.1,Boxberry,4,0.87,True,3627.54,4.0,0.0
6022,2024-09-07 21:00:00,WH_Kazan,Moscow,177.8,PickPoint,5,0.22,True,1817.12,5.0,0.0
6023,2024-09-07 22:00:00,WH_Kazan,Ekaterinburg,226.7,Russian Post,5,1.67,True,2116.47,5.0,0.0
6024,2024-09-07 23:00:00,WH_Moscow,Novosibirsk,235.5,Boxberry,2,0.14,True,2865.56,2.0,0.0
6025,2024-09-08 00:00:00,WH_Moscow,Ekaterinburg,58.4,Boxberry,5,16.21,True,1836.8,5.0,0.0
6026,2024-09-08 01:00:00,WH_SPb,Moscow,440.9,Russian Post,1,1.11,True,3918.72,1.0,0.0
6027,2024-09-08 02:00:00,WH_SPb,Ekaterinburg,243.2,Boxberry,2,7.95,True,5238.53,2.0,0.0
6028,2024-09-08 03:00:00,WH_Moscow,Ekaterinburg,94.5,PickPoint,1,3.71,True,1295.6,1.0,0.0
6029,2024-09-08 04:00:00,WH_Kazan,Novosibirsk,831.2,Russian Post,3,1.32,False,7527.35,,
6030,2024-09-08 05:00:00,WH_SPb,Kazan,3.9,CDEK,1,0.31,True,60.31,3.0,2.0
6031,2024-09-08 06:00:00,WH_Kazan,Ekaterinburg,388.3,PickPoint,3,0.68,True,4147.04,4.0,1.0
6032,2024-09-08 07:00:00,WH_Moscow,Kazan,144.0,Boxberry,1,2.79,True,2210.11,1.0,0.0
6033,2024-09-08 08:00:00,WH_SPb,SPb,221.8,PickPoint,3,4.43,True,3200.57,4.0,1.0
6034,2024-09-08 09:00:00,WH_SPb,Ekaterinburg,103.4,Russian Post,3,9.71,True,1630.41,3.0,0.0
6035,2024-09-08 10:00:00,WH_Moscow,Kazan,116.3,Boxberry,2,0.35,True,1444.45,2.0,0.0
6036,2024-09-08 11:00:00,WH_SPb,SPb,4.6,Boxberry,4,0.42,True,57.52,4.0,0.0
6037,2024-09-08 12:00:00,WH_Moscow,Novosibirsk,392.6,Russian Post,4,0.11,True,3175.35,4.0,0.0
6038,2024-09-08 13:00:00,WH_SPb,Ekaterinburg,372.2,CDEK,2,0.75,True,6001.72,2.0,0.0
6039,2024-09-08 14:00:00,WH_Moscow,Novosibirsk,318.7,Boxberry,3,4.3,True,5468.89,3.0,0.0
6040,2024-09-08 15:00:00,WH_SPb,SPb,631.0,Boxberry,4,0.55,True,7988.46,6.0,2.0
6041,2024-09-08 16:00:00,WH_Kazan,Novosibirsk,694.6,Boxberry,4,1.98,True,9985.57,5.0,1.0
6042,2024-09-08 17:00:00,WH_Kazan,Novosibirsk,243.9,CDEK,1,1.48,True,4199.96,1.0,0.0
6043,2024-09-08 18:00:00,WH_Kazan,Moscow,346.4,PickPoint,5,0.99,True,3806.94,5.0,0.0
6044,2024-09-08 19:00:00,WH_SPb,SPb,3.3,CDEK,2,2.41,True,61.43,5.0,3.0
6045,2024-09-08 20:00:00,WH_SPb,Novosibirsk,561.9,PickPoint,5,1.74,True,6596.71,5.0,0.0
6046,2024-09-08 21:00:00,WH_Kazan,Kazan,508.5,Boxberry,3,1.02,True,6724.4,3.0,0.0
6047,2024-09-08 22:00:00,WH_Kazan,SPb,6.1,PickPoint,1,2.92,True,78.81,1.0,0.0
6048,2024-09-08 23:00:00,WH_Moscow,Moscow,234.8,PickPoint,4,0.82,True,2540.54,4.0,0.0
6049,2024-09-09 00:00:00,WH_Moscow,Ekaterinburg,711.4,PickPoint,1,2.58,True,8949.41,1.0,0.0
6050,2024-09-09 01:00:00,WH_Moscow,Novosibirsk,60.0,PickPoint,2,7.88,False,1072.8,,
6051,2024-09-09 02:00:00,WH_Kazan,Kazan,130.5,Boxberry,3,3.26,False,2076.52,,
6052,2024-09-09 03:00:00,WH_Kazan,Moscow,120.6,Russian Post,1,1.35,True,1095.05,1.0,0.0
6053,2024-09-09 04:00:00,WH_Kazan,SPb,132.0,CDEK,1,3.44,True,2661.12,2.0,1.0
6054,2024-09-09 05:00:00,WH_Moscow,Novosibirsk,12.8,PickPoint,1,4.14,True,180.99,3.0,2.0
6055,2024-09-09 06:00:00,WH_SPb,Moscow,98.1,Boxberry,4,0.99,True,1293.74,4.0,0.0
6056,2024-09-09 07:00:00,WH_Kazan,Moscow,104.8,Boxberry,3,3.05,True,1641.17,5.0,2.0
6057,2024-09-09 08:00:00,WH_SPb,Kazan,602.7,Boxberry,4,1.42,True,8259.4,4.0,0.0
6058,2024-09-09 09:00:00,WH_SPb,Ekaterinburg,130.2,Boxberry,1,4.27,True,2229.54,1.0,0.0
6059,2024-09-09 10:00:00,WH_SPb,Ekaterinburg,177.8,PickPoint,4,0.88,True,1934.46,4.0,0.0
6060,2024-09-09 11:00:00,WH_Moscow,Ekaterinburg,143.8,CDEK,4,6.94,True,3653.96,5.0,1.0
6061,2024-09-09 12:00:00,WH_SPb,SPb,38.6,Boxberry,2,2.14,True,562.32,4.0,2.0
6062,2024-09-09 13:00:00,WH_Kazan,Moscow,1392.4,CDEK,5,1.09,True,23162.57,5.0,0.0
6063,2024-09-09 14:00:00,WH_Moscow,SPb,524.3,CDEK,5,1.36,True,8934.07,5.0,0.0
6064,2024-09-09 15:00:00,WH_Kazan,Moscow,233.6,CDEK,2,1.07,True,3878.93,2.0,0.0
6065,2024-09-09 16:00:00,WH_Kazan,Kazan,194.1,Russian Post,2,0.4,True,1614.91,2.0,0.0
6066,2024-09-09 17:00:00,WH_Moscow,Kazan,314.3,Boxberry,4,0.18,True,3839.49,4.0,0.0
6067,2024-09-09 18:00:00,WH_Kazan,SPb,118.5,Boxberry,4,0.97,True,1559.93,4.0,0.0
6068,2024-09-09 19:00:00,WH_Kazan,SPb,15.5,Boxberry,3,1.53,False,214.46,,
6069,2024-09-09 20:00:00,WH_Moscow,Kazan,155.4,CDEK,5,1.12,True,2592.07,5.0,0.0
6070,2024-09-09 21:00:00,WH_Kazan,Novosibirsk,1240.1,Boxberry,4,0.04,True,14940.72,4.0,0.0
6071,2024-09-09 22:00:00,WH_SPb,Ekaterinburg,60.4,Boxberry,3,2.16,True,881.36,3.0,0.0
6072,2024-09-09 23:00:00,WH_Kazan,Ekaterinburg,225.0,CDEK,5,0.39,True,3506.62,5.0,0.0
6073,2024-09-10 00:00:00,WH_SPb,Kazan,2.6,Boxberry,3,0.59,True,33.04,3.0,0.0
6074,2024-09-10 01:00:00,WH_Kazan,Ekaterinburg,39.0,PickPoint,3,0.32,True,402.48,3.0,0.0
6075,2024-09-10 02:00:00,WH_Moscow,Novosibirsk,265.4,Russian Post,2,1.84,True,2513.87,2.0,0.0
6076,2024-09-10 03:00:00,WH_Moscow,Novosibirsk,105.9,PickPoint,1,0.25,True,1085.47,1.0,0.0
6077,2024-09-10 04:00:00,WH_Kazan,Moscow,708.3,PickPoint,1,0.74,True,7607.14,1.0,0.0
6078,2024-09-10 05:00:00,WH_Moscow,SPb,156.3,PickPoint,1,1.5,False,1797.45,,
6079,2024-09-10 06:00:00,WH_Kazan,Ekaterinburg,70.0,CDEK,3,0.46,True,1098.3,5.0,2.0
6080,2024-09-10 07:00:00,WH_Moscow,Novosibirsk,236.6,Boxberry,4,1.48,False,3259.4,,
6081,2024-09-10 08:00:00,WH_SPb,SPb,475.4,PickPoint,1,1.05,True,5253.17,1.0,0.0
6082,2024-09-10 09:00:00,WH_Kazan,SPb,5.9,PickPoint,4,4.93,True,88.09,4.0,0.0
6083,2024-09-10 10:00:00,WH_SPb,Moscow,211.3,Boxberry,5,3.96,False,3539.7,,
6084,2024-09-10 11:00:00,WH_SPb,SPb,445.4,CDEK,1,12.35,True,14932.04,1.0,0.0
6085,2024-09-10 12:00:00,WH_Kazan,SPb,32.8,PickPoint,3,1.88,True,389.66,4.0,1.0
6086,2024-09-10 13:00:00,WH_SPb,Kazan,699.3,Boxberry,2,2.14,True,10187.4,2.0,0.0
6087,2024-09-10 14:00:00,WH_Kazan,Moscow,92.2,Boxberry,3,7.33,True,1917.39,3.0,0.0
6088,2024-09-10 15:00:00,WH_SPb,Moscow,56.1,Russian Post,4,1.28,True,506.25,5.0,1.0
6089,2024-09-10 16:00:00,WH_Kazan,Ekaterinburg,266.9,PickPoint,5,2.03,True,3210.81,5.0,0.0
6090,2024-09-10 17:00:00,WH_Kazan,SPb,57.7,PickPoint,3,1.19,True,645.66,3.0,0.0
6091,2024-09-10 18:00:00,WH_Moscow,Ekaterinburg,341.6,Russian Post,2,1.97,True,3271.16,2.0,0.0
6092,2024-09-10 19:00:00,WH_Kazan,Novosibirsk,202.1,Boxberry,2,0.21,True,2476.13,3.0,1.0
6093,2024-09-10 20:00:00,WH_Kazan,SPb,34.9,Boxberry,5,3.83,True,579.2,6.0,1.0
6094,2024-09-10 21:00:00,WH_SPb,Novosibirsk,730.8,PickPoint,1,10.55,True,15017.94,1.0,0.0
6095,2024-09-10 22:00:00,WH_Kazan,Kazan,335.5,PickPoint,3,0.17,True,3412.04,4.0,1.0
6096,2024-09-10 23:00:00,WH_Moscow,SPb,236.9,Russian Post,3,4.04,True,2660.86,3.0,0.0
6097,2024-09-11 00:00:00,WH_SPb,Ekaterinburg,140.7,PickPoint,2,0.69,True,1504.08,2.0,0.0
6098,2024-09-11 01:00:00,WH_SPb,Ekaterinburg,43.5,PickPoint,4,0.55,True,458.92,4.0,0.0
6099,2024-09-11 02:00:00,WH_Moscow,SPb,368.8,CDEK,3,2.96,True,7169.47,3.0,0.0
6100,2024-09-11 03:00:00,WH_SPb,Ekaterinburg,504.0,Russian Post,2,0.11,True,4076.35,2.0,0.0
6101,2024-09-11 04:00:00,WH_SPb,SPb,40.3,Boxberry,4,1.56,True,559.04,4.0,0.0
6102,2024-09-11 05:00:00,WH_SPb,Moscow,204.7,PickPoint,1,0.0,True,2047.0,1.0,0.0
6103,2024-09-11 06:00:00,WH_SPb,Ekaterinburg,199.0,Boxberry,1,2.02,True,2870.38,1.0,0.0
6104,2024-09-11 07:00:00,WH_Moscow,SPb,129.2,PickPoint,2,1.55,True,1492.26,2.0,0.0
6105,2024-09-11 08:00:00,WH_Moscow,SPb,467.3,CDEK,2,6.18,False,11341.37,,
6106,2024-09-11 09:00:00,WH_SPb,Ekaterinburg,31.5,Russian Post,1,3.18,True,332.14,1.0,0.0
6107,2024-09-11 10:00:00,WH_SPb,Moscow,68.8,Russian Post,2,0.34,True,569.11,2.0,0.0
6108,2024-09-11 11:00:00,WH_Moscow,Ekaterinburg,0.5,Boxberry,5,1.09,True,6.65,5.0,0.0
6109,2024-09-11 12:00:00,WH_Moscow,SPb,140.0,CDEK,3,6.71,True,3509.1,3.0,0.0
6110,2024-09-11 13:00:00,WH_Moscow,Moscow,103.2,Boxberry,5,3.23,True,1638.4,5.0,0.0
6111,2024-09-11 14:00:00,WH_SPb,Novosibirsk,605.2,CDEK,4,2.26,True,11129.63,7.0,3.0
6112,2024-09-11 15:00:00,WH_SPb,Kazan,410.9,PickPoint,2,2.05,True,4951.34,2.0,0.0
6113,2024-09-11 16:00:00,WH_Kazan,Ekaterinburg,26.5,PickPoint,2,1.27,True,298.65,2.0,0.0
6114,2024-09-11 17:00:00,WH_Moscow,SPb,405.2,CDEK,4,2.2,True,7415.16,7.0,3.0
6115,2024-09-11 18:00:00,WH_SPb,Moscow,337.5,PickPoint,3,3.69,True,4620.38,3.0,0.0
6116,2024-09-11 19:00:00,WH_Moscow,Moscow,99.3,Russian Post,1,0.34,True,821.41,1.0,0.0
6117,2024-09-11 20:00:00,WH_SPb,Novosibirsk,4.7,CDEK,5,8.75,True,132.19,5.0,0.0
6118,2024-09-11 21:00:00,WH_Moscow,Ekaterinburg,36.7,CDEK,3,0.68,True,587.93,3.0,0.0
6119,2024-09-11 22:00:00,WH_SPb,Moscow,86.3,Boxberry,1,1.48,True,1188.87,1.0,0.0
6120,2024-09-11 23:00:00,WH_Kazan,Novosibirsk,508.9,CDEK,1,0.06,True,7679.3,2.0,1.0
6121,2024-09-12 00:00:00,WH_Kazan,SPb,187.8,Boxberry,2,2.0,True,2704.32,2.0,0.0
6122,2024-09-12 01:00:00,WH_Moscow,Novosibirsk,751.8,CDEK,4,1.2,True,12630.24,5.0,1.0
6123,2024-09-12 02:00:00,WH_SPb,Ekaterinburg,467.0,Russian Post,2,0.72,True,4004.99,2.0,0.0
6124,2024-09-12 03:00:00,WH_SPb,Novosibirsk,101.5,Russian Post,4,10.59,True,1671.91,4.0,0.0
6125,2024-09-12 04:00:00,WH_Moscow,Moscow,560.0,Russian Post,2,1.4,False,5107.2,,
6126,2024-09-12 05:00:00,WH_SPb,Moscow,37.2,Boxberry,5,1.34,True,506.22,5.0,0.0
6127,2024-09-12 06:00:00,WH_Moscow,Kazan,11.0,Boxberry,2,1.55,False,152.46,,
6128,2024-09-12 07:00:00,WH_SPb,Novosibirsk,281.4,PickPoint,5,0.31,True,2901.23,5.0,0.0
6129,2024-09-12 08:00:00,WH_Moscow,SPb,125.4,Boxberry,3,1.25,True,1692.9,3.0,0.0
6130,2024-09-12 09:00:00,WH_SPb,Ekaterinburg,119.9,Boxberry,3,1.03,True,1587.0,3.0,0.0
6131,2024-09-12 10:00:00,WH_Moscow,Kazan,348.7,Russian Post,2,1.56,True,3224.78,3.0,1.0
